,1,2,3,4,5
10906,0,0,0,0,1
2398,0,0,0,0,1
8141,0,0,0,0,1
9901,0,0,0,0,1
7472,0,0,0,0,1
8237,0,0,0,0,1
9824,0,0,0,0,1
1186,0,0,0,1,0
8215,0,0,0,0,1
11424,0,1,0,0,0
11339,0,0,0,0,1
1977,0,0,0,0,1
5314,0,0,0,0,1
11531,0,0,0,0,1
4247,1,0,0,0,0
9254,0,1,0,0,0
915,0,0,0,0,1
1305,0,0,0,0,1
7496,0,0,0,0,1
3049,1,0,0,0,0
6653,0,1,0,0,0
11109,0,0,0,0,1
1273,0,0,0,1,0
5698,0,0,0,0,1
11480,0,1,0,0,0
2796,1,0,0,0,0
1398,0,0,0,0,1
6615,1,0,0,0,0
3358,0,0,1,0,0
183,0,0,0,0,1
10760,0,0,0,1,0
9955,1,0,0,0,0
8468,0,0,0,0,1
7315,0,0,0,1,0
3563,0,0,0,0,1
8850,0,0,0,0,1
6513,0,0,0,0,1
4567,0,0,1,0,0
8955,1,0,0,0,0
6603,1,0,0,0,0
9857,0,0,1,0,0
2656,0,0,1,0,0
10733,0,0,0,0,1
4305,1,0,0,0,0
1961,0,0,0,0,1
4992,0,0,0,0,1
4891,0,0,0,0,1
6138,1,0,0,0,0
5815,1,0,0,0,0
5869,0,0,0,0,1
8441,0,0,0,0,1
6395,0,0,0,0,1
11060,0,0,0,1,0
6226,0,0,1,0,0
11125,0,0,0,0,1
11633,0,0,0,0,1
8293,0,0,0,0,1
1251,0,0,1,0,0
3176,1,0,0,0,0
5072,0,0,0,0,1
3359,0,0,0,0,1
6884,0,0,0,0,1
7522,0,0,0,0,1
9060,0,1,0,0,0
11132,0,0,0,0,1
10493,0,1,0,0,0
3289,1,0,0,0,0
10624,0,0,1,0,0
10190,1,0,0,0,0
3190,0,0,0,0,1
7767,0,0,0,0,1
9507,0,0,0,0,1
1051,0,0,0,1,0
4069,0,0,0,0,1
6984,0,1,0,0,0
3218,0,0,0,0,1
7634,0,0,1,0,0
272,0,0,0,0,1
2042,0,0,0,0,1
4763,0,0,1,0,0
6834,0,0,0,0,1
8875,0,0,0,0,1
7897,0,0,1,0,0
1086,1,0,0,0,0
7971,0,0,0,0,1
8417,0,1,0,0,0
7517,0,0,0,1,0
2186,0,0,0,0,1
10337,0,0,0,0,1
4322,0,0,0,0,1
8823,0,0,0,0,1
9298,1,0,0,0,0
5831,1,0,0,0,0
7701,0,0,0,0,1
7584,0,0,1,0,0
7292,0,0,0,0,1
11219,0,0,0,0,1
4709,1,0,0,0,0
7780,0,0,0,0,1
9512,0,0,1,0,0
7743,0,0,1,0,0
10108,1,0,0,0,0
3478,0,0,0,0,1
8919,0,0,0,0,1
3924,0,0,0,0,1
1748,0,0,0,0,1
732,0,0,0,0,1
2553,0,0,0,0,1
7503,1,0,0,0,0
6791,0,0,0,0,1
8645,0,0,0,1,0
2662,0,1,0,0,0
9769,0,1,0,0,0
8015,0,0,0,1,0
3113,0,0,0,0,1
3303,0,0,0,1,0
6250,0,0,0,0,1
1344,0,0,0,0,1
10754,1,0,0,0,0
1690,0,0,0,0,1
6909,1,0,0,0,0
8522,0,0,0,0,1
5048,1,0,0,0,0
6932,0,0,1,0,0
3308,0,0,0,0,1
1504,0,0,0,0,1
10685,1,0,0,0,0
1806,0,0,0,0,1
3871,0,0,0,0,1
7384,0,0,0,0,1
3791,0,0,0,0,1
5217,0,0,0,0,1
10863,0,0,0,0,1
11108,1,0,0,0,0
1067,1,0,0,0,0
8104,0,0,0,1,0
11075,0,0,0,1,0
7936,0,1,0,0,0
2696,1,0,0,0,0
6451,0,1,0,0,0
1848,0,0,0,0,1
4512,0,0,0,0,1
10781,0,1,0,0,0
2431,0,0,0,0,1
7169,0,0,0,0,1
4660,0,0,0,0,1
6622,0,0,0,0,1
3435,0,0,0,0,1
7682,0,0,0,0,1
10950,0,0,0,0,1
142,1,0,0,0,0
8206,0,0,0,1,0
5586,0,0,0,0,1
10229,0,0,0,0,1
7173,0,0,0,0,1
7907,0,0,0,0,1
6804,1,0,0,0,0
6749,1,0,0,0,0
6100,0,0,0,0,1
5290,1,0,0,0,0
7247,0,0,0,0,1
3409,0,0,0,0,1
1117,0,1,0,0,0
9615,0,0,0,0,1
1756,0,0,0,0,1
497,0,0,0,0,1
8640,0,0,0,0,1
11430,0,0,0,0,1
870,0,0,0,0,1
3357,0,0,1,0,0
912,0,0,0,0,1
721,1,0,0,0,0
2805,0,0,0,0,1
11593,0,0,0,0,1
886,0,0,0,1,0
11198,0,0,1,0,0
8584,0,0,0,0,1
9696,0,0,0,1,0
8960,0,0,1,0,0
1520,0,0,0,0,1
10145,1,0,0,0,0
2746,1,0,0,0,0
7796,0,0,0,0,1
9100,1,0,0,0,0
314,1,0,0,0,0
1799,0,0,0,0,1
327,1,0,0,0,0
7759,0,0,0,0,1
4204,0,0,0,0,1
5850,0,1,0,0,0
6129,0,0,0,0,1
5447,0,0,0,0,1
3129,0,0,0,0,1
1996,0,0,0,0,1
8686,0,0,0,0,1
3968,1,0,0,0,0
7883,0,0,0,0,1
10629,1,0,0,0,0
1973,0,0,0,0,1
336,0,0,0,0,1
2764,0,0,0,0,1
9247,0,0,0,1,0
275,0,0,0,0,1
2985,0,0,0,1,0
7766,0,0,0,0,1
8034,0,0,0,0,1
6531,0,0,0,1,0
3477,0,0,0,1,0
7209,0,0,0,0,1
3558,0,0,1,0,0
7822,0,0,0,0,1
2809,0,0,0,0,1
10633,0,0,0,0,1
4861,1,0,0,0,0
2334,0,0,0,0,1
10464,1,0,0,0,0
5246,0,0,0,0,1
3416,0,0,0,0,1
307,0,0,0,0,1
3908,0,0,1,0,0
8886,0,0,0,0,1
348,1,0,0,0,0
5918,1,0,0,0,0
826,0,0,0,0,1
5296,0,0,0,0,1
11087,1,0,0,0,0
9398,0,0,1,0,0
4482,1,0,0,0,0
8574,0,0,0,1,0
3682,1,0,0,0,0
10557,0,0,0,0,1
9778,0,0,1,0,0
2053,0,0,0,0,1
7456,0,0,0,0,1
11213,0,0,0,0,1
71,1,0,0,0,0
9922,0,0,1,0,0
6855,0,0,0,1,0
10619,0,0,0,0,1
6751,1,0,0,0,0
8862,0,0,0,0,1
8370,0,0,0,0,1
9530,0,0,0,0,1
7541,0,0,0,0,1
5356,0,0,0,0,1
1666,0,0,0,0,1
5570,0,0,0,0,1
8678,0,0,0,0,1
52,1,0,0,0,0
7382,0,0,0,0,1
6263,0,0,0,0,1
1445,0,0,0,0,1
9058,0,0,0,0,1
9020,0,0,1,0,0
7995,0,0,0,0,1
1695,0,0,0,0,1
2892,0,0,0,0,1
11662,0,0,0,0,1
1574,0,0,0,0,1
8674,0,0,0,0,1
3203,0,0,0,0,1
4405,0,1,0,0,0
1630,0,0,0,0,1
11128,1,0,0,0,0
1881,0,0,0,0,1
11567,0,0,0,0,1
5112,0,0,0,0,1
5708,1,0,0,0,0
5074,1,0,0,0,0
5509,1,0,0,0,0
10297,0,1,0,0,0
11330,0,0,1,0,0
848,0,0,1,0,0
2924,1,0,0,0,0
8316,0,0,0,0,1
10471,0,0,1,0,0
2877,1,0,0,0,0
6367,1,0,0,0,0
9457,0,0,0,0,1
186,0,0,0,0,1
3779,0,0,0,0,1
1830,0,0,0,1,0
6987,0,0,0,0,1
2959,0,0,0,0,1
10786,0,0,0,0,1
8988,0,0,0,0,1
6904,0,0,0,1,0
5446,0,0,0,0,1
6587,0,0,0,0,1
1234,0,0,0,0,1
8184,1,0,0,0,0
3915,0,0,0,1,0
446,1,0,0,0,0
8673,0,0,1,0,0
5839,0,0,0,0,1
844,0,0,0,0,1
5201,0,0,0,0,1
7925,0,0,0,0,1
10519,0,0,0,0,1
8420,0,0,0,0,1
2440,0,0,0,0,1
3103,0,0,0,0,1
10928,0,0,0,0,1
4774,0,0,0,0,1
7770,0,0,0,0,1
6094,0,0,0,0,1
1294,0,0,0,0,1
10714,1,0,0,0,0
5518,1,0,0,0,0
10521,1,0,0,0,0
5067,0,0,0,0,1
3442,0,0,0,0,1
9850,0,0,1,0,0
9015,0,0,0,1,0
9724,0,0,1,0,0
2837,0,0,1,0,0
776,1,0,0,0,0
11338,1,0,0,0,0
10841,0,1,0,0,0
6324,0,0,0,1,0
2153,0,0,0,0,1
5558,0,0,0,0,1
4920,1,0,0,0,0
7375,0,0,0,0,1
11077,1,0,0,0,0
7602,0,0,0,1,0
3136,0,0,1,0,0
9830,0,0,0,0,1
5462,0,0,1,0,0
9878,1,0,0,0,0
9466,0,1,0,0,0
3183,0,0,0,0,1
9693,0,0,0,0,1
1943,0,0,0,0,1
9292,0,0,0,0,1
3199,0,0,0,0,1
11112,0,0,0,0,1
1289,0,0,0,0,1
4581,0,0,0,0,1
6335,0,0,0,0,1
2500,0,0,0,0,1
10427,0,0,0,0,1
11136,0,0,0,0,1
8709,0,0,0,0,1
4106,0,0,0,0,1
4126,0,0,0,1,0
9575,0,0,0,0,1
6933,0,0,0,1,0
3966,0,0,0,0,1
1879,0,0,0,0,1
9906,0,0,0,0,1
10854,1,0,0,0,0
7441,0,0,0,0,1
5457,0,0,0,1,0
10032,0,0,0,0,1
3587,0,0,0,0,1
11300,0,0,0,0,1
3865,0,0,0,0,1
2148,0,0,0,0,1
4131,0,0,0,0,1
1036,1,0,0,0,0
636,1,0,0,0,0
7573,0,1,0,0,0
4134,0,0,0,0,1
7347,0,0,1,0,0
1083,0,0,0,0,1
6711,0,1,0,0,0
861,0,0,0,0,1
5212,0,0,0,0,1
903,0,0,0,1,0
191,0,0,0,1,0
109,1,0,0,0,0
6026,0,0,0,0,1
4455,0,0,0,0,1
1942,0,0,0,0,1
11461,0,0,1,0,0
4331,0,0,1,0,0
10333,1,0,0,0,0
9965,1,0,0,0,0
5927,0,0,0,0,1
2040,0,0,0,0,1
9054,0,0,0,1,0
8762,1,0,0,0,0
7391,0,0,0,0,1
4878,0,0,0,1,0
4659,1,0,0,0,0
5001,0,0,1,0,0
2775,0,0,1,0,0
4145,1,0,0,0,0
2323,0,0,0,0,1
762,0,1,0,0,0
5921,0,0,0,0,1
2617,0,0,0,0,1
2411,0,0,0,0,1
1094,0,0,0,1,0
6065,0,0,0,0,1
1546,0,0,0,0,1
4589,1,0,0,0,0
6034,0,0,0,0,1
7685,0,0,0,1,0
6953,1,0,0,0,0
3135,0,0,0,1,0
7809,0,0,0,0,1
5040,1,0,0,0,0
10755,1,0,0,0,0
5428,0,0,0,0,1
6523,0,0,0,0,1
6419,0,0,0,0,1
9010,0,0,1,0,0
3805,0,0,0,0,1
884,0,0,0,0,1
2654,0,1,0,0,0
7309,0,0,1,0,0
7872,0,0,0,0,1
6774,0,0,0,1,0
10246,0,1,0,0,0
10765,0,0,1,0,0
464,0,0,0,0,1
1257,0,0,0,0,1
9357,0,0,0,0,1
7803,0,0,0,0,1
4274,1,0,0,0,0
7074,0,0,0,1,0
5192,0,0,0,0,1
8583,0,0,0,0,1
11303,0,0,0,0,1
6231,1,0,0,0,0
5300,0,0,0,0,1
2202,0,0,0,0,1
10417,1,0,0,0,0
9642,0,0,0,0,1
1262,0,0,0,0,1
7709,0,0,0,0,1
975,0,1,0,0,0
8011,0,0,0,1,0
5866,0,0,0,0,1
4925,0,0,0,0,1
941,0,0,0,0,1
5263,0,0,0,0,1
6582,0,0,0,0,1
4723,0,0,0,1,0
2387,0,0,0,0,1
11353,0,0,0,0,1
5021,0,0,0,0,1
4391,0,0,0,1,0
5148,0,0,0,0,1
6803,0,0,0,0,1
3221,0,1,0,0,0
3882,1,0,0,0,0
7550,0,0,0,0,1
11017,0,1,0,0,0
1610,0,0,0,0,1
8116,0,0,0,0,1
5953,0,0,0,0,1
2789,0,0,0,0,1
944,0,0,0,0,1
10396,0,0,0,0,1
1857,0,0,0,1,0
10118,0,1,0,0,0
4108,0,0,0,1,0
5213,0,0,0,0,1
9930,0,0,0,0,1
3255,0,0,0,0,1
2690,0,1,0,0,0
7911,0,0,0,1,0
4627,1,0,0,0,0
8724,0,0,0,0,1
1319,0,0,0,0,1
8845,0,0,0,0,1
11524,1,0,0,0,0
5162,1,0,0,0,0
8009,0,0,0,0,1
8722,0,0,0,0,1
8169,0,0,0,0,1
4529,0,1,0,0,0
3475,0,0,0,0,1
3505,1,0,0,0,0
4749,0,0,0,1,0
2477,0,0,0,0,1
7538,0,0,0,0,1
7746,0,0,1,0,0
7086,0,0,0,0,1
8607,0,0,0,0,1
10638,1,0,0,0,0
4501,0,0,0,0,1
7356,0,0,0,0,1
11507,0,0,1,0,0
6336,0,0,0,0,1
6982,0,0,0,0,1
8715,0,0,0,0,1
1874,0,0,0,0,1
9933,0,0,1,0,0
8024,0,0,0,0,1
11610,0,0,0,0,1
5096,0,0,0,0,1
2904,0,0,0,0,1
570,1,0,0,0,0
1448,0,0,0,0,1
8176,0,0,0,0,1
9560,0,0,0,0,1
939,0,0,0,0,1
9143,0,0,1,0,0
8542,0,0,0,0,1
7621,0,0,0,0,1
9302,1,0,0,0,0
5841,0,0,0,0,1
6837,1,0,0,0,0
8518,0,0,0,0,1
3226,0,0,0,0,1
11369,0,0,0,0,1
6332,0,0,0,0,1
3978,0,1,0,0,0
4383,0,0,1,0,0
5834,0,0,0,1,0
9242,0,0,0,1,0
8950,0,0,0,1,0
3539,0,1,0,0,0
11203,1,0,0,0,0
10456,0,0,0,1,0
10377,0,0,0,0,1
11348,0,0,0,0,1
5681,0,0,0,0,1
2827,0,0,0,0,1
5780,0,0,0,0,1
3634,0,0,0,1,0
4996,0,0,0,0,1
1338,0,0,0,0,1
3262,0,0,1,0,0
8443,0,0,0,0,1
6838,0,0,0,0,1
5089,0,0,0,0,1
5741,0,0,0,1,0
650,1,0,0,0,0
6039,0,0,0,0,1
2902,0,0,0,0,1
2258,0,0,0,0,1
5395,1,0,0,0,0
7082,0,0,0,0,1
10819,0,0,0,0,1
8280,0,0,0,1,0
3521,0,0,0,0,1
2730,0,1,0,0,0
7553,0,0,0,0,1
4478,0,0,0,0,1
5660,1,0,0,0,0
1596,0,0,0,0,1
67,0,0,0,1,0
2584,0,0,0,0,1
10846,0,0,0,0,1
6281,0,0,0,0,1
3196,0,0,0,0,1
10938,0,0,1,0,0
5327,0,0,1,0,0
9260,0,0,1,0,0
11450,0,1,0,0,0
1258,0,0,0,0,1
7268,0,0,0,0,1
6350,0,0,0,0,1
9940,0,0,1,0,0
991,0,0,0,0,1
3504,0,0,0,0,1
113,1,0,0,0,0
919,0,1,0,0,0
2509,0,0,0,0,1
10977,1,0,0,0,0
165,0,0,1,0,0
6741,0,0,0,0,1
10902,0,0,1,0,0
9969,0,0,0,1,0
8444,0,0,0,0,1
4603,0,0,0,0,1
8600,0,1,0,0,0
9923,0,0,0,0,1
949,0,1,0,0,0
4594,0,0,0,0,1
11062,0,0,0,0,1
3770,0,0,0,0,1
2506,0,0,0,0,1
5107,0,0,0,0,1
2850,0,0,0,0,1
6000,0,0,0,0,1
8510,0,0,0,1,0
11640,1,0,0,0,0
7377,0,0,0,1,0
9702,0,1,0,0,0
4446,0,0,0,0,1
5794,0,0,1,0,0
9497,0,0,1,0,0
4460,0,0,0,0,1
8732,0,0,0,0,1
2505,0,0,0,0,1
8846,0,0,0,0,1
6623,0,0,0,0,1
1114,0,1,0,0,0
6942,0,0,0,0,1
9791,1,0,0,0,0
298,1,0,0,0,0
1675,0,0,0,0,1
3347,0,0,0,1,0
6170,1,0,0,0,0
2735,0,0,0,0,1
5669,0,0,0,0,1
9335,0,0,1,0,0
4988,0,0,1,0,0
10498,0,0,0,0,1
11471,0,0,0,1,0
8064,0,0,0,0,1
4325,0,0,0,0,1
4172,0,0,0,0,1
11581,0,0,0,0,1
4550,0,0,0,1,0
11515,0,0,0,1,0
8382,0,0,0,0,1
9346,0,0,0,0,1
2103,0,0,0,0,1
5336,1,0,0,0,0
11589,0,0,0,0,1
3759,1,0,0,0,0
9122,0,0,0,1,0
1837,0,0,0,1,0
9385,0,0,0,1,0
9697,0,0,1,0,0
11037,0,0,0,0,1
5710,0,0,1,0,0
607,0,0,1,0,0
4500,0,0,0,0,1
7036,0,0,0,0,1
1093,0,0,0,0,1
7460,0,0,0,0,1
6718,0,0,0,0,1
8405,0,0,0,1,0
10460,0,0,0,0,1
4487,1,0,0,0,0
160,1,0,0,0,0
203,0,0,0,0,1
6483,0,0,0,0,1
3940,0,0,0,0,1
9711,0,1,0,0,0
6103,1,0,0,0,0
4933,1,0,0,0,0
2934,0,0,0,0,1
1814,0,0,0,0,1
2435,0,0,1,0,0
1230,0,0,0,1,0
10126,1,0,0,0,0
3046,0,0,0,1,0
5705,0,0,0,0,1
11267,1,0,0,0,0
7856,1,0,0,0,0
10592,0,0,1,0,0
3988,0,0,0,1,0
4251,1,0,0,0,0
6111,1,0,0,0,0
6828,0,0,0,0,1
9915,0,1,0,0,0
7670,0,0,0,0,1
6204,0,0,0,0,1
3293,1,0,0,0,0
4034,1,0,0,0,0
2725,0,0,0,0,1
4290,1,0,0,0,0
4334,0,1,0,0,0
8132,1,0,0,0,0
3877,0,0,0,0,1
6205,0,0,0,0,1
7465,0,0,0,0,1
7741,0,0,0,0,1
6879,0,0,0,0,1
4753,1,0,0,0,0
4886,1,0,0,0,0
857,0,0,0,0,1
370,0,0,1,0,0
6539,0,0,0,0,1
9763,0,0,0,1,0
2561,0,0,1,0,0
3801,1,0,0,0,0
2640,1,0,0,0,0
5455,0,0,0,0,1
7698,0,0,0,0,1
4490,0,0,0,0,1
2347,0,0,0,0,1
649,1,0,0,0,0
6859,0,0,0,1,0
2781,0,1,0,0,0
7772,1,0,0,0,0
9967,1,0,0,0,0
10129,0,1,0,0,0
7207,1,0,0,0,0
5944,1,0,0,0,0
7876,0,0,0,0,1
615,0,1,0,0,0
9847,1,0,0,0,0
2575,0,0,1,0,0
53,0,0,1,0,0
8344,0,0,0,0,1
3340,1,0,0,0,0
8872,0,0,0,1,0
1705,0,0,0,0,1
10572,0,1,0,0,0
7585,0,0,0,0,1
7917,0,0,0,1,0
1493,0,0,0,0,1
5876,0,0,0,0,1
11621,0,0,0,0,1
7747,1,0,0,0,0
803,0,1,0,0,0
4953,0,1,0,0,0
1812,0,0,1,0,0
8910,0,1,0,0,0
990,0,0,0,0,1
2774,1,0,0,0,0
10936,0,1,0,0,0
2448,0,0,0,1,0
3513,1,0,0,0,0
10346,0,0,1,0,0
9794,1,0,0,0,0
219,0,0,0,1,0
9180,0,1,0,0,0
1288,0,0,0,1,0
3163,0,1,0,0,0
4678,1,0,0,0,0
2618,0,0,0,1,0
3612,0,0,0,0,1
43,0,0,0,0,1
9344,0,0,0,0,1
8683,0,0,0,0,1
8541,0,0,0,0,1
3792,0,0,0,0,1
3571,0,0,0,0,1
11641,0,0,0,0,1
1503,0,0,0,1,0
11601,0,0,0,0,1
11466,0,1,0,0,0
3439,0,0,0,0,1
1892,0,0,0,0,1
11246,1,0,0,0,0
10887,0,0,0,0,1
8873,0,0,0,0,1
5255,0,0,1,0,0
1955,0,0,0,0,1
5167,1,0,0,0,0
4814,1,0,0,0,0
3575,0,0,0,0,1
6460,0,0,0,0,1
1505,0,0,0,0,1
9162,1,0,0,0,0
670,0,0,0,0,1
6491,1,0,0,0,0
7048,0,0,0,0,1
11002,0,0,0,1,0
10489,0,0,1,0,0
1085,0,0,1,0,0
897,0,0,1,0,0
3306,0,0,0,0,1
6239,1,0,0,0,0
2666,0,0,0,0,1
3193,0,0,0,0,1
2890,1,0,0,0,0
6003,0,0,0,1,0
8922,0,0,0,0,1
7816,0,0,0,0,1
2621,0,1,0,0,0
8459,0,0,0,1,0
6202,1,0,0,0,0
9021,0,0,1,0,0
9283,0,0,0,0,1
8166,0,0,0,1,0
5813,0,0,0,0,1
2,0,0,0,0,1
5970,0,0,0,0,1
2370,0,0,0,0,1
3804,0,0,0,0,1
1769,0,0,0,0,1
9920,0,0,0,1,0
9829,0,0,0,1,0
6079,0,0,0,0,1
531,1,0,0,0,0
10062,0,0,0,0,1
10095,1,0,0,0,0
6476,1,0,0,0,0
6977,1,0,0,0,0
10407,0,1,0,0,0
11379,1,0,0,0,0
3120,0,0,0,0,1
10527,0,0,0,0,1
6259,0,0,0,0,1
731,0,0,0,0,1
3406,0,0,0,0,1
2339,0,0,0,0,1
5991,1,0,0,0,0
6328,0,0,0,0,1
8180,0,0,0,0,1
8029,0,0,0,0,1
2565,0,1,0,0,0
2581,1,0,0,0,0
9548,0,0,0,0,1
8668,0,0,0,0,1
8854,0,0,1,0,0
7534,0,0,1,0,0
8191,0,0,0,0,1
10472,1,0,0,0,0
11051,0,1,0,0,0
1255,0,0,0,0,1
2104,0,0,0,0,1
10850,0,0,0,1,0
9689,0,0,0,0,1
8343,0,0,0,0,1
10679,0,0,0,1,0
4994,1,0,0,0,0
10466,0,0,0,0,1
8756,0,0,0,0,1
5057,1,0,0,0,0
8030,0,0,0,0,1
4434,1,0,0,0,0
3484,0,0,0,1,0
11078,0,0,0,0,1
5318,0,0,0,1,0
3816,0,0,0,0,1
6773,0,0,1,0,0
7862,0,0,0,0,1
10391,0,0,0,0,1
2546,0,0,0,0,1
7628,0,0,0,0,1
6479,0,0,0,0,1
1621,0,0,0,0,1
10997,0,1,0,0,0
7260,0,0,0,0,1
3904,0,0,0,0,1
1847,0,0,0,0,1
10390,0,0,0,0,1
1096,0,1,0,0,0
6811,1,0,0,0,0
10880,0,0,1,0,0
10743,0,0,1,0,0
11066,0,0,0,1,0
5499,0,1,0,0,0
10794,0,0,0,1,0
2463,0,0,0,0,1
10312,0,0,0,0,1
3700,0,0,0,0,1
6684,0,0,0,0,1
8937,0,0,0,0,1
1788,0,0,0,0,1
250,1,0,0,0,0
6314,0,0,0,0,1
9085,0,0,0,0,1
3645,0,0,0,0,1
1776,0,0,0,0,1
192,0,0,0,1,0
820,0,0,0,0,1
11235,0,0,0,0,1
7845,0,0,0,0,1
8973,0,0,0,0,1
7968,0,0,0,0,1
4400,0,0,0,0,1
8877,0,0,0,0,1
5388,0,1,0,0,0
4166,0,0,0,0,1
8693,0,0,0,0,1
10925,0,0,0,1,0
4951,0,0,0,0,1
2687,0,1,0,0,0
4390,0,0,0,0,1
8047,0,0,0,0,1
3388,0,0,0,1,0
4927,0,0,0,0,1
8685,0,0,0,0,1
5552,0,0,0,0,1
2607,0,0,0,0,1
9132,0,0,0,0,1
238,0,1,0,0,0
4015,0,0,0,0,1
10813,1,0,0,0,0
2977,0,1,0,0,0
7841,0,0,0,0,1
9890,0,0,0,1,0
11163,1,0,0,0,0
11553,1,0,0,0,0
5473,0,0,0,0,1
945,0,0,1,0,0
8460,0,0,0,0,1
9259,0,0,0,0,1
5097,0,0,0,0,1
8631,0,0,0,0,1
6055,0,0,0,0,1
6473,0,0,0,0,1
8731,0,0,0,0,1
7974,0,0,0,0,1
3552,0,0,1,0,0
11628,0,0,0,0,1
3360,0,0,0,0,1
7342,0,0,0,0,1
7635,0,0,0,0,1
5628,0,0,0,0,1
2410,0,0,0,0,1
5783,0,1,0,0,0
4507,0,0,0,0,1
9864,1,0,0,0,0
3982,0,0,0,1,0
10278,0,0,1,0,0
146,0,0,0,1,0
7820,0,0,0,0,1
6901,0,0,0,0,1
8629,0,0,0,1,0
2294,0,0,0,0,1
2253,0,0,0,0,1
7178,0,0,0,0,1
3611,0,0,0,0,1
5353,0,0,0,0,1
1736,0,0,0,0,1
10974,1,0,0,0,0
9246,1,0,0,0,0
114,1,0,0,0,0
10866,1,0,0,0,0
6126,0,0,0,0,1
7769,0,0,0,0,1
11058,1,0,0,0,0
9691,0,0,1,0,0
498,1,0,0,0,0
8145,0,0,0,1,0
6559,1,0,0,0,0
6378,0,0,0,1,0
4733,0,0,0,0,1
720,0,0,0,0,1
7581,0,0,0,1,0
4384,0,0,0,0,1
10322,0,0,0,1,0
10576,0,0,1,0,0
5725,0,0,0,0,1
3089,0,0,0,0,1
11130,1,0,0,0,0
8986,0,0,0,1,0
484,0,0,0,1,0
4545,0,0,0,0,1
596,0,0,0,0,1
10608,0,0,0,0,1
8892,0,1,0,0,0
8235,0,0,0,0,1
5164,0,0,0,0,1
10671,0,0,0,0,1
1647,0,0,0,0,1
4590,1,0,0,0,0
7539,0,1,0,0,0
8805,0,1,0,0,0
6815,1,0,0,0,0
2700,0,0,0,0,1
9107,0,0,0,0,1
1700,0,0,0,0,1
10435,1,0,0,0,0
5404,1,0,0,0,0
8982,0,1,0,0,0
9728,0,1,0,0,0
2942,0,0,0,0,1
6968,0,0,0,1,0
6557,1,0,0,0,0
8209,0,0,0,0,1
6219,1,0,0,0,0
2512,0,0,0,0,1
86,1,0,0,0,0
7593,0,0,0,1,0
2308,0,0,0,0,1
2677,1,0,0,0,0
10670,0,0,0,0,1
9557,0,0,0,1,0
10211,0,0,0,1,0
2594,0,0,0,1,0
8077,0,0,0,0,1
9458,0,0,1,0,0
1029,0,0,0,0,1
136,0,0,1,0,0
6972,0,0,0,0,1
1236,0,0,0,1,0
7024,0,0,0,0,1
6240,1,0,0,0,0
8296,0,0,0,0,1
2854,0,0,0,0,1
4409,0,0,0,1,0
7529,0,0,0,0,1
1200,0,0,0,1,0
6121,0,0,0,0,1
4717,0,0,0,0,1
11105,0,0,0,0,1
7556,0,0,0,0,1
10614,1,0,0,0,0
566,1,0,0,0,0
9008,1,0,0,0,0
5933,0,0,0,1,0
5430,1,0,0,0,0
5868,0,0,0,0,1
6296,0,0,0,0,1
3927,0,0,1,0,0
6195,1,0,0,0,0
8236,0,0,0,0,1
9672,1,0,0,0,0
7781,0,0,0,0,1
8572,1,0,0,0,0
9311,0,0,0,0,1
3606,1,0,0,0,0
10401,1,0,0,0,0
9646,0,1,0,0,0
2330,0,0,0,0,1
3515,0,0,0,0,1
2187,0,0,0,0,1
195,0,0,0,0,1
9006,0,1,0,0,0
7787,0,0,0,0,1
5059,0,0,0,0,1
802,0,0,0,1,0
5715,0,0,0,0,1
10013,0,0,0,1,0
2668,0,0,0,0,1
8072,0,0,0,0,1
6598,0,0,0,0,1
241,1,0,0,0,0
2068,0,0,0,0,1
9287,0,0,0,1,0
7947,0,0,0,0,1
10856,0,0,1,0,0
644,0,0,0,0,1
10945,0,0,0,0,1
5103,0,0,0,0,1
5460,1,0,0,0,0
7205,0,0,0,1,0
1637,0,0,0,0,1
7552,0,0,0,1,0
120,1,0,0,0,0
5873,1,0,0,0,0
2981,0,0,1,0,0
5069,0,0,0,0,1
3074,0,0,0,0,1
10418,0,0,1,0,0
7296,0,0,0,0,1
3278,0,0,0,0,1
7131,0,0,0,0,1
2135,0,1,0,0,0
9485,1,0,0,0,0
4970,0,0,0,0,1
8323,0,0,0,1,0
134,0,0,0,1,0
4351,1,0,0,0,0
7381,0,0,0,0,1
6915,0,0,0,0,1
5324,0,0,0,0,1
8165,0,0,0,0,1
11250,1,0,0,0,0
8303,0,0,0,0,1
2559,0,0,0,0,1
62,1,0,0,0,0
9297,0,0,0,0,1
11605,1,0,0,0,0
1358,0,0,0,0,1
8663,0,0,0,0,1
8469,0,0,1,0,0
11021,0,0,0,0,1
10251,0,0,0,1,0
2467,0,0,0,0,1
679,0,0,1,0,0
2041,0,1,0,0,0
741,0,1,0,0,0
5307,0,0,0,0,1
6266,0,0,0,0,1
8690,0,0,0,0,1
3641,0,0,0,0,1
444,0,0,0,1,0
9523,0,1,0,0,0
10870,0,0,0,0,1
3258,0,0,0,0,1
4663,0,1,0,0,0
1873,0,0,0,0,1
4744,0,0,0,0,1
2596,0,1,0,0,0
1717,0,0,0,0,1
2912,0,0,1,0,0
2843,0,0,0,0,1
4027,1,0,0,0,0
5488,1,0,0,0,0
10075,0,0,0,1,0
4485,0,0,1,0,0
2556,0,0,0,0,1
10795,0,1,0,0,0
6864,0,0,0,0,1
489,1,0,0,0,0
